responden_id,status_hubungan,lama_hubungan_tahun,punya_anak,rencana_masa_depan_bersama,ketergantungan_emosional
2270,pacaran,2.1,tidak,jelas,tinggi
2271,pacaran,4.8,tidak,jelas,tinggi
2272,menikah,4.8,iya,jelas,tinggi
2273,pacaran,4.3,tidak,jelas,rendah
2274,menikah,1.3,tidak,jelas,tinggi
2275,pacaran,0.5,iya,jelas,tinggi
2276,pacaran,4.1,iya,tidak_jelas,rendah
2277,menikah,0.5,tidak,jelas,rendah
2278,pacaran,4.6,tidak,tidak_jelas,tinggi
2279,pacaran,7.9,tidak,jelas,rendah
2280,menikah,4.7,tidak,jelas,tinggi
2281,menikah,3.1,iya,jelas,rendah
2282,pacaran,1.9,tidak,jelas,tinggi
2283,pacaran,2.8,tidak,jelas,tinggi
2284,menikah,3.9,tidak,jelas,tinggi
2285,menikah,6.1,tidak,jelas,tinggi
2286,menikah,4.3,tidak,tidak_jelas,rendah
2287,menikah,3.4,tidak,jelas,tinggi
2288,pacaran,5.3,tidak,tidak_jelas,rendah
2289,pacaran,7.0,tidak,jelas,rendah
2290,pacaran,4.6,tidak,jelas,tinggi
2291,menikah,4.4,tidak,tidak_jelas,rendah
2292,pacaran,0.7,iya,jelas,tinggi
2293,menikah,1.3,iya,tidak_jelas,tinggi
2294,pacaran,1.0,iya,tidak_jelas,rendah
2295,pacaran,3.6,tidak,tidak_jelas,tinggi
2296,pacaran,2.3,iya,jelas,rendah
2297,pacaran,3.0,tidak,jelas,rendah
2298,menikah,2.3,iya,tidak_jelas,rendah
2299,menikah,2.5,iya,jelas,tinggi
2300,pacaran,0.5,tidak,jelas,tinggi
2301,pacaran,4.4,tidak,jelas,tinggi
2302,pacaran,5.4,iya,jelas,tinggi
2303,menikah,4.1,iya,jelas,tinggi
2304,menikah,4.7,tidak,tidak_jelas,rendah
2305,pacaran,4.9,tidak,jelas,tinggi
2306,pacaran,4.9,tidak,jelas,tinggi
2307,menikah,5.7,iya,tidak_jelas,rendah
2308,menikah,6.4,iya,jelas,tinggi
2309,menikah,7.2,tidak,jelas,tinggi
2310,pacaran,0.5,iya,tidak_jelas,rendah
2311,menikah,4.9,iya,tidak_jelas,tinggi
2312,pacaran,1.6,iya,tidak_jelas,tinggi
2313,pacaran,6.8,tidak,tidak_jelas,rendah
2314,pacaran,4.1,iya,jelas,rendah
2315,menikah,4.6,tidak,tidak_jelas,tinggi
2316,menikah,4.2,tidak,tidak_jelas,tinggi
2317,pacaran,4.4,tidak,jelas,tinggi
2318,menikah,7.3,iya,jelas,rendah
2319,menikah,6.5,tidak,jelas,tinggi
2320,pacaran,7.2,tidak,jelas,tinggi
2321,menikah,3.6,iya,jelas,rendah
2322,pacaran,0.5,tidak,jelas,tinggi
2323,pacaran,5.5,tidak,jelas,tinggi
2324,menikah,1.8,iya,jelas,tinggi
2325,menikah,3.3,tidak,jelas,rendah
2326,pacaran,3.9,tidak,jelas,tinggi
2327,menikah,4.0,tidak,jelas,rendah
2328,menikah,5.3,iya,jelas,tinggi
2329,menikah,2.2,tidak,jelas,tinggi
2330,pacaran,5.3,tidak,jelas,rendah
2331,menikah,3.6,tidak,jelas,tinggi
2332,pacaran,9.2,tidak,jelas,rendah
2333,pacaran,0.8,iya,jelas,rendah
2334,pacaran,4.3,iya,tidak_jelas,rendah
2335,pacaran,5.2,tidak,jelas,tinggi
2336,pacaran,3.2,iya,jelas,tinggi
2337,pacaran,2.9,tidak,jelas,rendah
2338,pacaran,6.6,tidak,jelas,tinggi
2339,pacaran,5.7,tidak,jelas,tinggi
2340,pacaran,2.4,tidak,jelas,tinggi
2341,menikah,1.0,tidak,jelas,rendah
2342,pacaran,5.2,iya,tidak_jelas,tinggi
2343,pacaran,4.6,tidak,jelas,rendah
2344,pacaran,5.1,tidak,jelas,rendah
2345,menikah,3.7,iya,tidak_jelas,rendah
2346,menikah,5.7,tidak,tidak_jelas,rendah
2347,pacaran,7.2,tidak,jelas,rendah
2348,menikah,7.1,iya,jelas,rendah
2349,menikah,2.4,tidak,jelas,rendah
2350,pacaran,9.0,iya,jelas,tinggi
2351,menikah,5.3,iya,jelas,tinggi
2352,menikah,1.1,tidak,jelas,rendah
2353,menikah,4.9,tidak,tidak_jelas,rendah
2354,menikah,4.5,iya,jelas,rendah
2355,pacaran,3.8,iya,jelas,tinggi
2356,menikah,3.6,iya,tidak_jelas,tinggi
2357,pacaran,5.4,tidak,jelas,tinggi
2358,menikah,5.4,iya,jelas,rendah
2359,pacaran,2.8,iya,jelas,rendah
2360,pacaran,2.9,tidak,jelas,rendah
2361,menikah,2.8,iya,jelas,tinggi
2362,pacaran,3.7,iya,tidak_jelas,tinggi
2363,menikah,5.8,tidak,tidak_jelas,tinggi
2364,pacaran,6.4,tidak,jelas,tinggi
2365,menikah,3.6,iya,tidak_jelas,tinggi
2366,pacaran,6.2,iya,jelas,rendah
2367,menikah,4.9,iya,jelas,rendah
2368,menikah,4.3,tidak,jelas,tinggi
2369,menikah,7.7,tidak,jelas,tinggi
2370,pacaran,4.7,tidak,tidak_jelas,tinggi
2371,pacaran,3.7,iya,jelas,tinggi
2372,pacaran,5.7,tidak,tidak_jelas,tinggi
2373,menikah,1.5,tidak,tidak_jelas,tinggi
2374,menikah,3.6,tidak,tidak_jelas,tinggi
2375,pacaran,4.5,tidak,jelas,tinggi
2376,pacaran,5.4,iya,tidak_jelas,rendah
2377,pacaran,4.5,tidak,jelas,tinggi
2378,menikah,1.4,tidak,tidak_jelas,tinggi
2379,pacaran,2.2,tidak,jelas,tinggi
2380,pacaran,3.1,iya,jelas,rendah
2381,pacaran,4.5,tidak,jelas,tinggi
2382,menikah,1.4,tidak,jelas,tinggi
2383,menikah,6.8,tidak,tidak_jelas,tinggi
2384,pacaran,4.6,tidak,jelas,rendah
2385,pacaran,4.6,tidak,jelas,rendah
2386,pacaran,3.7,tidak,jelas,rendah
2387,pacaran,1.1,tidak,jelas,tinggi
2388,menikah,4.2,tidak,tidak_jelas,tinggi
2389,pacaran,5.5,tidak,jelas,rendah
2390,pacaran,3.7,tidak,jelas,tinggi
2391,menikah,6.1,iya,jelas,tinggi
2392,menikah,3.9,iya,tidak_jelas,tinggi
2393,pacaran,5.4,tidak,tidak_jelas,tinggi
2394,pacaran,3.8,tidak,jelas,tinggi
2395,pacaran,4.8,iya,tidak_jelas,tinggi
2396,pacaran,5.7,tidak,tidak_jelas,tinggi
2397,menikah,1.8,iya,tidak_jelas,tinggi
2398,menikah,5.3,iya,jelas,rendah
2399,pacaran,6.1,tidak,jelas,tinggi
2400,pacaran,8.4,iya,jelas,rendah
2401,pacaran,4.1,tidak,jelas,tinggi
2402,pacaran,0.5,tidak,jelas,rendah
2403,menikah,0.5,tidak,jelas,rendah
2404,pacaran,2.2,iya,tidak_jelas,rendah
2405,menikah,6.6,tidak,tidak_jelas,rendah
2406,pacaran,8.4,tidak,jelas,tinggi
2407,menikah,3.2,tidak,jelas,tinggi
2408,menikah,4.1,tidak,jelas,tinggi
2409,pacaran,0.5,tidak,tidak_jelas,rendah
2410,pacaran,5.3,tidak,tidak_jelas,rendah
2411,menikah,4.3,iya,jelas,rendah
2412,pacaran,3.5,iya,jelas,tinggi
2413,menikah,2.1,iya,tidak_jelas,rendah
2414,pacaran,3.3,tidak,jelas,tinggi
2415,menikah,1.3,tidak,jelas,tinggi
2416,pacaran,2.3,tidak,jelas,rendah
2417,pacaran,1.5,iya,jelas,tinggi
2418,pacaran,2.0,iya,jelas,rendah
2419,pacaran,1.7,tidak,jelas,rendah
2420,menikah,5.2,tidak,jelas,tinggi
2421,menikah,1.7,tidak,jelas,tinggi
2422,menikah,3.9,iya,jelas,tinggi
2423,pacaran,1.8,iya,jelas,rendah
2424,menikah,1.9,tidak,jelas,rendah
2425,pacaran,1.8,iya,jelas,tinggi
2426,pacaran,6.0,tidak,jelas,rendah
2427,pacaran,3.6,tidak,jelas,rendah
2428,pacaran,2.5,tidak,tidak_jelas,tinggi
2429,menikah,2.0,tidak,jelas,tinggi
2430,menikah,1.3,tidak,jelas,tinggi
2431,pacaran,2.6,tidak,jelas,tinggi
2432,pacaran,1.1,iya,tidak_jelas,tinggi
2433,pacaran,3.1,tidak,jelas,tinggi
2434,menikah,2.6,tidak,tidak_jelas,rendah
2435,pacaran,2.4,tidak,tidak_jelas,tinggi
2436,menikah,6.5,iya,tidak_jelas,tinggi
2437,menikah,3.5,tidak,jelas,tinggi
2438,pacaran,3.6,tidak,jelas,tinggi
2439,menikah,6.6,iya,tidak_jelas,tinggi
2440,menikah,1.3,tidak,jelas,rendah
2441,pacaran,3.0,tidak,jelas,rendah
2442,pacaran,0.9,tidak,jelas,rendah
2443,pacaran,4.1,tidak,tidak_jelas,rendah
2444,menikah,5.2,tidak,jelas,tinggi
2445,menikah,0.5,iya,jelas,rendah
2446,menikah,5.7,tidak,jelas,rendah
2447,menikah,4.6,iya,jelas,rendah
2448,menikah,4.1,tidak,jelas,tinggi
2449,menikah,1.5,tidak,jelas,tinggi
2450,menikah,5.5,tidak,tidak_jelas,rendah
2451,menikah,7.4,tidak,jelas,rendah
2452,menikah,3.2,tidak,tidak_jelas,tinggi
2453,menikah,3.4,iya,jelas,rendah
2454,menikah,4.0,tidak,jelas,tinggi
2455,menikah,3.2,tidak,jelas,tinggi
2456,menikah,3.6,tidak,jelas,rendah
2457,pacaran,6.1,tidak,tidak_jelas,tinggi
2458,pacaran,3.9,tidak,jelas,rendah
2459,pacaran,4.6,tidak,jelas,tinggi
2460,pacaran,8.1,tidak,jelas,tinggi
2461,pacaran,6.9,iya,jelas,rendah
2462,menikah,1.9,tidak,jelas,tinggi
2463,menikah,7.5,tidak,jelas,tinggi
2464,pacaran,6.8,iya,jelas,tinggi
2465,pacaran,7.0,tidak,tidak_jelas,tinggi
2466,menikah,2.7,tidak,jelas,tinggi
2467,menikah,4.4,tidak,jelas,tinggi
2468,menikah,3.2,iya,jelas,rendah
2469,menikah,4.2,tidak,jelas,tinggi
2470,pacaran,7.5,iya,jelas,tinggi
2471,pacaran,4.3,iya,tidak_jelas,tinggi
2472,menikah,0.6,iya,jelas,rendah
2473,menikah,3.3,iya,jelas,tinggi
2474,pacaran,2.7,iya,jelas,tinggi
2475,pacaran,7.6,tidak,jelas,tinggi
2476,menikah,2.4,tidak,jelas,tinggi
2477,pacaran,3.2,iya,jelas,rendah
2478,pacaran,3.3,tidak,jelas,rendah
2479,pacaran,7.2,iya,jelas,rendah
2480,pacaran,5.9,tidak,jelas,tinggi
2481,menikah,5.1,iya,jelas,rendah
2482,menikah,4.5,iya,tidak_jelas,tinggi
2483,pacaran,4.4,iya,jelas,rendah
2484,pacaran,4.2,iya,jelas,tinggi
2485,pacaran,8.1,iya,jelas,rendah
2486,menikah,1.5,tidak,tidak_jelas,tinggi
2487,pacaran,0.5,iya,jelas,tinggi
2488,pacaran,4.9,iya,tidak_jelas,rendah
2489,menikah,6.8,iya,jelas,tinggi
2490,pacaran,4.4,tidak,tidak_jelas,tinggi
2491,pacaran,0.5,iya,jelas,rendah
2492,menikah,5.5,tidak,jelas,tinggi
2493,pacaran,1.9,tidak,tidak_jelas,rendah
2494,pacaran,1.4,iya,tidak_jelas,rendah
2495,menikah,2.0,iya,jelas,tinggi
2496,menikah,0.8,tidak,jelas,tinggi
2497,menikah,4.4,tidak,jelas,tinggi
2498,menikah,2.7,iya,jelas,tinggi
2499,pacaran,1.3,iya,jelas,rendah
2500,menikah,8.8,tidak,jelas,tinggi
2501,pacaran,2.9,tidak,jelas,tinggi
2502,menikah,4.1,iya,jelas,tinggi
2503,pacaran,7.1,iya,jelas,rendah
2504,menikah,5.4,tidak,jelas,tinggi
2505,pacaran,7.8,tidak,jelas,rendah
2506,menikah,2.6,tidak,jelas,tinggi
2507,pacaran,6.1,tidak,jelas,tinggi
2508,pacaran,5.0,tidak,jelas,tinggi
2509,menikah,6.0,tidak,tidak_jelas,tinggi
2510,pacaran,5.7,tidak,jelas,rendah
2511,menikah,2.5,tidak,jelas,tinggi
2512,menikah,9.6,tidak,jelas,tinggi
2513,pacaran,0.5,iya,tidak_jelas,tinggi
2514,pacaran,2.3,tidak,jelas,tinggi
2515,menikah,5.4,tidak,jelas,rendah
2516,menikah,4.6,tidak,jelas,rendah
2517,menikah,4.3,tidak,tidak_jelas,tinggi
2518,menikah,5.4,iya,jelas,rendah
2519,pacaran,2.3,tidak,jelas,tinggi
2520,pacaran,5.7,tidak,jelas,rendah
2521,pacaran,3.7,iya,jelas,tinggi
2522,pacaran,6.8,iya,tidak_jelas,rendah
2523,pacaran,3.4,tidak,jelas,rendah
2524,menikah,4.9,iya,tidak_jelas,tinggi
2525,pacaran,5.3,tidak,jelas,tinggi
2526,pacaran,5.8,tidak,jelas,rendah
2527,menikah,4.1,tidak,tidak_jelas,rendah
2528,pacaran,3.4,iya,jelas,tinggi
2529,pacaran,2.4,tidak,jelas,tinggi
2530,pacaran,5.0,tidak,tidak_jelas,tinggi
2531,menikah,0.5,tidak,jelas,rendah
2532,menikah,4.6,tidak,tidak_jelas,rendah
2533,pacaran,4.8,iya,jelas,rendah
2534,menikah,7.7,tidak,jelas,rendah
2535,pacaran,2.7,iya,jelas,rendah
2536,pacaran,4.4,tidak,jelas,tinggi
2537,pacaran,4.3,iya,jelas,rendah
2538,pacaran,1.8,tidak,jelas,rendah
2539,pacaran,4.0,iya,jelas,tinggi
2540,menikah,1.3,iya,tidak_jelas,tinggi
2541,pacaran,5.9,tidak,jelas,tinggi
2542,pacaran,5.2,tidak,jelas,tinggi
2543,menikah,4.9,iya,tidak_jelas,rendah
2544,pacaran,2.7,iya,tidak_jelas,rendah
2545,menikah,6.8,iya,jelas,rendah
2546,menikah,1.8,iya,jelas,rendah
2547,pacaran,4.1,tidak,tidak_jelas,tinggi
2548,pacaran,1.7,tidak,tidak_jelas,tinggi
2549,pacaran,3.6,iya,tidak_jelas,rendah
2550,menikah,6.5,iya,jelas,rendah
2551,pacaran,4.9,tidak,tidak_jelas,tinggi
2552,pacaran,2.2,tidak,jelas,tinggi
2553,menikah,3.0,iya,jelas,tinggi
2554,pacaran,3.2,iya,jelas,tinggi
2555,menikah,2.3,iya,jelas,rendah
2556,menikah,4.5,tidak,jelas,tinggi
2557,pacaran,8.4,tidak,jelas,tinggi
2558,pacaran,2.9,tidak,jelas,tinggi
2559,menikah,7.9,iya,jelas,rendah
2560,pacaran,4.0,iya,tidak_jelas,tinggi
2561,menikah,4.6,tidak,jelas,tinggi
2562,pacaran,4.5,tidak,jelas,rendah
2563,menikah,0.6,tidak,jelas,rendah
2564,menikah,4.9,iya,jelas,rendah
2565,pacaran,0.5,tidak,jelas,tinggi
2566,menikah,4.4,iya,jelas,rendah
2567,pacaran,4.3,tidak,tidak_jelas,tinggi
2568,pacaran,0.9,tidak,tidak_jelas,rendah
2569,menikah,4.1,tidak,tidak_jelas,tinggi
2570,menikah,3.4,tidak,jelas,rendah
2571,pacaran,3.7,tidak,jelas,rendah
2572,menikah,3.7,iya,jelas,tinggi
2573,pacaran,2.8,tidak,jelas,rendah
2574,pacaran,4.2,iya,tidak_jelas,rendah
2575,pacaran,5.7,tidak,jelas,rendah
2576,menikah,3.5,tidak,jelas,tinggi
2577,pacaran,3.9,tidak,jelas,rendah
2578,pacaran,5.3,tidak,jelas,tinggi
2579,menikah,8.5,tidak,jelas,rendah
2580,pacaran,3.6,iya,jelas,tinggi
2581,pacaran,0.6,tidak,tidak_jelas,rendah
2582,menikah,2.2,tidak,tidak_jelas,tinggi
2583,pacaran,5.2,tidak,tidak_jelas,tinggi
2584,pacaran,7.0,iya,jelas,rendah
2585,menikah,2.1,iya,tidak_jelas,tinggi
2586,menikah,3.9,iya,jelas,tinggi
2587,menikah,4.0,tidak,tidak_jelas,tinggi
2588,pacaran,2.5,tidak,jelas,tinggi
2589,menikah,7.1,tidak,tidak_jelas,rendah
2590,menikah,6.3,tidak,jelas,rendah
2591,menikah,4.7,iya,jelas,rendah
2592,pacaran,3.2,tidak,jelas,tinggi
2593,menikah,5.9,tidak,jelas,tinggi
2594,menikah,5.0,tidak,jelas,tinggi
2595,menikah,3.1,tidak,tidak_jelas,tinggi
2596,menikah,5.9,iya,tidak_jelas,tinggi
2597,pacaran,4.7,iya,jelas,rendah
2598,menikah,0.7,tidak,jelas,rendah
2599,menikah,2.0,iya,tidak_jelas,rendah
2600,pacaran,1.3,tidak,jelas,tinggi
2601,pacaran,6.1,iya,jelas,rendah
2602,menikah,2.6,tidak,jelas,rendah
2603,menikah,5.3,tidak,jelas,tinggi
2604,pacaran,8.3,tidak,tidak_jelas,rendah
2605,menikah,5.6,iya,jelas,tinggi
2606,pacaran,3.2,tidak,tidak_jelas,tinggi
2607,pacaran,2.5,tidak,jelas,rendah
2608,menikah,3.4,tidak,tidak_jelas,tinggi
2609,menikah,1.9,iya,jelas,tinggi
2610,menikah,1.7,tidak,jelas,rendah
2611,pacaran,2.4,iya,jelas,rendah
2612,pacaran,5.1,tidak,jelas,tinggi
2613,menikah,3.0,iya,jelas,tinggi
2614,menikah,3.5,tidak,jelas,rendah
2615,pacaran,4.9,tidak,jelas,tinggi
2616,pacaran,5.5,tidak,tidak_jelas,tinggi
2617,menikah,0.5,iya,tidak_jelas,rendah
2618,pacaran,0.6,tidak,tidak_jelas,tinggi
2619,pacaran,3.2,iya,tidak_jelas,rendah
2620,menikah,1.8,tidak,jelas,rendah
2621,pacaran,5.7,tidak,tidak_jelas,rendah
2622,pacaran,3.1,tidak,tidak_jelas,tinggi
2623,pacaran,7.6,tidak,jelas,tinggi
2624,pacaran,3.0,tidak,tidak_jelas,tinggi
2625,menikah,4.6,tidak,tidak_jelas,rendah
2626,menikah,2.7,tidak,jelas,tinggi
2627,pacaran,5.0,tidak,jelas,rendah
2628,menikah,5.0,tidak,tidak_jelas,tinggi
2629,pacaran,5.8,iya,tidak_jelas,tinggi
2630,menikah,3.7,tidak,jelas,rendah
2631,pacaran,6.5,tidak,tidak_jelas,tinggi
2632,pacaran,4.6,tidak,jelas,tinggi
2633,menikah,2.7,iya,tidak_jelas,rendah
2634,pacaran,2.7,tidak,jelas,rendah
2635,pacaran,5.5,iya,jelas,tinggi
2636,pacaran,6.5,tidak,tidak_jelas,rendah
2637,pacaran,1.8,tidak,jelas,rendah
2638,pacaran,5.5,iya,jelas,tinggi
2639,pacaran,1.0,iya,jelas,rendah
2640,menikah,2.8,iya,jelas,rendah
2641,menikah,5.0,tidak,jelas,rendah
2642,pacaran,2.3,iya,jelas,tinggi
2643,pacaran,6.9,tidak,tidak_jelas,rendah
2644,pacaran,5.2,tidak,tidak_jelas,tinggi
2645,pacaran,1.6,tidak,jelas,rendah
2646,pacaran,5.3,tidak,tidak_jelas,tinggi
2647,menikah,1.4,tidak,jelas,tinggi
2648,pacaran,4.0,tidak,jelas,rendah
2649,pacaran,5.8,tidak,tidak_jelas,rendah
2650,pacaran,5.4,tidak,jelas,tinggi
2651,menikah,3.8,tidak,jelas,tinggi
2652,menikah,3.3,tidak,jelas,rendah
2653,menikah,1.7,tidak,jelas,tinggi
2654,pacaran,4.4,tidak,jelas,tinggi
2655,pacaran,5.6,tidak,jelas,rendah
2656,pacaran,8.1,iya,jelas,tinggi
2657,pacaran,3.1,iya,tidak_jelas,tinggi
2658,menikah,5.7,tidak,tidak_jelas,rendah
2659,pacaran,5.5,tidak,tidak_jelas,rendah
2660,menikah,3.0,tidak,jelas,rendah
2661,pacaran,5.4,tidak,tidak_jelas,rendah
2662,menikah,2.4,tidak,jelas,tinggi
2663,menikah,4.5,tidak,tidak_jelas,rendah
2664,menikah,3.6,iya,jelas,rendah
2665,pacaran,4.9,tidak,tidak_jelas,tinggi
2666,pacaran,5.0,iya,jelas,rendah
2667,menikah,2.9,tidak,tidak_jelas,tinggi
2668,pacaran,4.0,iya,jelas,tinggi
2669,pacaran,3.7,iya,jelas,rendah
2670,menikah,1.8,tidak,tidak_jelas,tinggi
2671,pacaran,3.3,iya,jelas,rendah
2672,menikah,2.8,tidak,jelas,tinggi
2673,menikah,1.7,iya,jelas,tinggi
2674,pacaran,2.4,tidak,jelas,rendah
2675,menikah,3.5,iya,jelas,rendah
2676,menikah,4.1,iya,tidak_jelas,rendah
2677,menikah,1.5,iya,jelas,tinggi
2678,pacaran,6.4,tidak,jelas,tinggi
2679,pacaran,5.2,tidak,jelas,rendah
2680,pacaran,3.8,tidak,jelas,rendah
2681,pacaran,1.6,iya,jelas,rendah
2682,pacaran,3.6,iya,jelas,rendah
2683,pacaran,3.5,tidak,jelas,rendah
2684,pacaran,1.8,tidak,jelas,rendah
2685,menikah,1.7,tidak,jelas,rendah
2686,pacaran,5.5,iya,jelas,tinggi
2687,pacaran,3.4,tidak,tidak_jelas,rendah
2688,pacaran,5.8,tidak,jelas,tinggi
2689,pacaran,4.0,tidak,jelas,rendah
2690,menikah,5.5,tidak,tidak_jelas,rendah
2691,menikah,5.4,iya,jelas,rendah
2692,menikah,4.9,iya,tidak_jelas,rendah
2693,pacaran,6.4,iya,jelas,tinggi
2694,menikah,4.2,iya,jelas,tinggi
2695,menikah,1.0,tidak,jelas,rendah
2696,pacaran,1.3,tidak,jelas,rendah
2697,menikah,2.7,tidak,tidak_jelas,tinggi
2698,menikah,5.5,tidak,jelas,rendah
2699,pacaran,3.2,iya,jelas,tinggi
2700,menikah,4.4,iya,tidak_jelas,tinggi
2701,menikah,5.1,iya,tidak_jelas,tinggi
2702,pacaran,4.3,tidak,tidak_jelas,rendah
2703,pacaran,0.5,tidak,jelas,rendah
2704,pacaran,1.6,tidak,jelas,tinggi
2705,pacaran,7.5,tidak,jelas,rendah
2706,pacaran,4.7,tidak,jelas,rendah
2707,menikah,0.5,tidak,jelas,rendah
2708,menikah,4.1,tidak,jelas,tinggi
2709,menikah,7.6,iya,jelas,tinggi
2710,pacaran,4.5,iya,jelas,tinggi
2711,pacaran,4.1,tidak,jelas,tinggi
2712,pacaran,0.5,tidak,tidak_jelas,tinggi
2713,pacaran,3.5,iya,jelas,tinggi
2714,pacaran,0.7,tidak,jelas,tinggi
2715,pacaran,1.6,tidak,jelas,rendah
2716,menikah,1.1,tidak,jelas,tinggi
2717,pacaran,7.5,tidak,jelas,rendah
2718,menikah,5.5,tidak,jelas,rendah
2719,menikah,6.8,iya,jelas,tinggi
2720,pacaran,1.4,iya,jelas,rendah
2721,menikah,4.4,tidak,tidak_jelas,rendah
2722,pacaran,2.0,tidak,tidak_jelas,tinggi
2723,menikah,2.2,tidak,jelas,rendah
2724,menikah,4.9,tidak,jelas,tinggi
2725,pacaran,4.4,tidak,jelas,tinggi
2726,menikah,4.6,tidak,jelas,tinggi
2727,pacaran,1.5,iya,jelas,tinggi
2728,menikah,4.3,tidak,jelas,tinggi
2729,pacaran,4.7,tidak,jelas,tinggi
2730,pacaran,2.6,iya,tidak_jelas,tinggi
2731,pacaran,3.5,tidak,jelas,tinggi
2732,menikah,0.7,iya,jelas,rendah
2733,menikah,0.5,tidak,tidak_jelas,tinggi
2734,menikah,8.0,iya,tidak_jelas,rendah
2735,menikah,4.4,tidak,jelas,rendah
2736,pacaran,3.3,tidak,jelas,tinggi
2737,menikah,5.6,tidak,tidak_jelas,rendah
2738,pacaran,2.3,tidak,jelas,rendah
2739,pacaran,4.2,tidak,jelas,tinggi
2740,pacaran,6.2,iya,tidak_jelas,rendah
2741,pacaran,1.8,tidak,jelas,tinggi
2742,pacaran,3.0,tidak,jelas,tinggi
2743,pacaran,1.2,iya,jelas,tinggi
2744,pacaran,5.7,iya,tidak_jelas,tinggi
2745,menikah,4.4,tidak,jelas,tinggi
2746,pacaran,6.3,tidak,jelas,tinggi
2747,menikah,5.7,iya,jelas,tinggi
2748,pacaran,3.5,iya,jelas,tinggi
2749,menikah,4.8,tidak,jelas,rendah
2750,pacaran,4.8,tidak,tidak_jelas,tinggi
2751,menikah,5.5,iya,jelas,tinggi
2752,pacaran,6.9,tidak,jelas,tinggi
2753,menikah,1.8,tidak,jelas,tinggi
2754,pacaran,0.5,tidak,tidak_jelas,rendah
2755,pacaran,1.9,tidak,jelas,rendah
2756,menikah,4.9,iya,jelas,tinggi
2757,pacaran,4.8,tidak,jelas,tinggi
2758,pacaran,2.9,tidak,jelas,tinggi
2759,menikah,3.5,tidak,jelas,tinggi
2760,pacaran,2.3,tidak,jelas,tinggi
2761,pacaran,3.8,tidak,jelas,rendah
2762,menikah,2.6,iya,jelas,tinggi
2763,menikah,7.3,tidak,jelas,tinggi
2764,menikah,6.6,iya,jelas,rendah
2765,menikah,5.4,tidak,jelas,tinggi
2766,pacaran,4.1,tidak,jelas,tinggi
2767,menikah,6.3,iya,jelas,tinggi
2768,pacaran,4.2,tidak,jelas,rendah
2769,menikah,4.3,tidak,tidak_jelas,rendah
2770,pacaran,0.5,tidak,jelas,rendah
2771,pacaran,4.5,tidak,jelas,tinggi
2772,pacaran,1.4,iya,jelas,tinggi
2773,menikah,3.2,tidak,tidak_jelas,tinggi
2774,pacaran,4.3,tidak,jelas,rendah
2775,menikah,2.2,tidak,tidak_jelas,tinggi
2776,menikah,5.0,tidak,jelas,tinggi
2777,pacaran,6.1,iya,jelas,rendah
2778,menikah,2.2,tidak,jelas,tinggi
2779,pacaran,4.2,tidak,jelas,rendah
2780,menikah,1.5,tidak,jelas,tinggi
2781,pacaran,1.7,iya,jelas,tinggi
2782,menikah,4.6,tidak,tidak_jelas,rendah
2783,pacaran,5.4,iya,jelas,rendah
2784,menikah,1.0,tidak,tidak_jelas,tinggi
2785,menikah,8.1,tidak,jelas,rendah
2786,pacaran,3.0,tidak,jelas,rendah
2787,menikah,4.4,iya,tidak_jelas,tinggi
2788,pacaran,2.9,tidak,tidak_jelas,tinggi
2789,menikah,3.4,tidak,jelas,tinggi
2790,pacaran,7.0,tidak,jelas,rendah
2791,pacaran,7.0,tidak,tidak_jelas,rendah
2792,menikah,0.7,tidak,jelas,tinggi
2793,menikah,2.9,iya,jelas,tinggi
2794,pacaran,9.9,tidak,jelas,tinggi
2795,pacaran,3.1,iya,jelas,rendah
2796,pacaran,4.8,tidak,tidak_jelas,tinggi
2797,pacaran,6.3,tidak,jelas,rendah
2798,pacaran,5.7,tidak,jelas,rendah
2799,pacaran,0.5,tidak,jelas,tinggi
2800,menikah,4.7,tidak,jelas,tinggi
2801,menikah,7.5,tidak,tidak_jelas,rendah
2802,menikah,4.1,tidak,jelas,tinggi
2803,pacaran,1.9,tidak,jelas,rendah
2804,menikah,2.0,tidak,jelas,rendah
2805,pacaran,3.6,tidak,jelas,rendah
2806,pacaran,5.4,tidak,jelas,tinggi
2807,pacaran,9.8,tidak,jelas,rendah
2808,menikah,3.4,tidak,jelas,rendah
2809,pacaran,5.1,iya,jelas,rendah
2810,pacaran,0.9,tidak,jelas,tinggi
2811,pacaran,0.6,iya,jelas,rendah
2812,pacaran,3.0,tidak,tidak_jelas,rendah
2813,menikah,4.9,tidak,jelas,rendah
2814,pacaran,3.8,tidak,jelas,rendah
2815,menikah,4.1,tidak,tidak_jelas,tinggi
2816,menikah,3.5,tidak,jelas,rendah
2817,pacaran,3.9,tidak,jelas,tinggi
2818,menikah,3.4,iya,jelas,rendah
2819,pacaran,1.3,tidak,jelas,tinggi
2820,menikah,1.0,tidak,tidak_jelas,tinggi
2821,pacaran,6.7,tidak,jelas,rendah
2822,pacaran,2.4,tidak,tidak_jelas,rendah
2823,pacaran,3.5,tidak,jelas,rendah
2824,menikah,6.4,tidak,tidak_jelas,tinggi
2825,pacaran,3.5,iya,jelas,rendah
2826,menikah,5.8,iya,tidak_jelas,rendah
2827,pacaran,2.2,iya,jelas,tinggi
2828,pacaran,7.1,iya,jelas,rendah
2829,pacaran,4.5,iya,jelas,tinggi
