responden_id,kepuasan_hubungan,kualitas_komunikasi,merasa_diperhatikan,keintiman_emosional,konflik_berulang
2475,sedang,rendah,iya,tinggi,jarang
2476,tinggi,sedang,iya,rendah,jarang
2477,rendah,sedang,tidak,sedang,sering
2478,tinggi,tinggi,iya,tinggi,sering
2479,rendah,tinggi,iya,sedang,jarang
2480,tinggi,sedang,iya,tinggi,jarang
2481,sedang,tinggi,tidak,sedang,jarang
2482,tinggi,sedang,tidak,sedang,jarang
2483,tinggi,sedang,iya,sedang,jarang
2484,rendah,tinggi,iya,sedang,jarang
2485,sedang,tinggi,iya,rendah,jarang
2486,tinggi,tinggi,iya,sedang,jarang
2487,sedang,sedang,tidak,sedang,jarang
2488,tinggi,tinggi,iya,sedang,sering
2489,sedang,sedang,tidak,tinggi,jarang
2490,sedang,tinggi,tidak,sedang,jarang
2491,sedang,rendah,iya,tinggi,sering
2492,rendah,tinggi,tidak,rendah,sering
2493,tinggi,sedang,iya,sedang,jarang
2494,sedang,sedang,iya,tinggi,jarang
2495,sedang,sedang,tidak,sedang,sering
2496,sedang,sedang,iya,sedang,jarang
2497,sedang,sedang,iya,rendah,sering
2498,tinggi,tinggi,iya,sedang,jarang
2499,tinggi,sedang,tidak,rendah,jarang
2500,sedang,sedang,tidak,tinggi,jarang
2501,tinggi,sedang,iya,sedang,sering
2502,tinggi,rendah,tidak,tinggi,sering
2503,sedang,sedang,tidak,sedang,jarang
2504,tinggi,sedang,iya,sedang,jarang
2505,rendah,sedang,tidak,sedang,jarang
2506,rendah,rendah,iya,tinggi,jarang
2507,tinggi,sedang,tidak,tinggi,sering
2508,sedang,sedang,iya,rendah,jarang
2509,tinggi,sedang,iya,sedang,sering
2510,tinggi,sedang,tidak,sedang,sering
2511,rendah,rendah,tidak,rendah,sering
2512,tinggi,tinggi,iya,sedang,sering
2513,sedang,tinggi,iya,tinggi,jarang
2514,sedang,tinggi,iya,sedang,jarang
2515,sedang,rendah,tidak,tinggi,jarang
2516,tinggi,tinggi,tidak,sedang,jarang
2517,rendah,tinggi,iya,sedang,jarang
2518,sedang,tinggi,iya,rendah,jarang
2519,sedang,rendah,iya,tinggi,sering
2520,tinggi,sedang,iya,tinggi,jarang
2521,sedang,tinggi,iya,sedang,sering
2522,rendah,sedang,iya,rendah,sering
2523,sedang,sedang,tidak,rendah,sering
2524,sedang,sedang,iya,rendah,jarang
2525,tinggi,sedang,iya,sedang,jarang
2526,sedang,rendah,tidak,tinggi,jarang
2527,rendah,sedang,iya,rendah,jarang
2528,tinggi,rendah,iya,tinggi,jarang
2529,rendah,sedang,iya,sedang,sering
2530,tinggi,sedang,iya,sedang,jarang
2531,sedang,sedang,iya,tinggi,jarang
2532,tinggi,rendah,tidak,rendah,sering
2533,sedang,tinggi,iya,tinggi,jarang
2534,rendah,tinggi,iya,rendah,jarang
2535,tinggi,rendah,iya,sedang,sering
2536,tinggi,rendah,tidak,tinggi,jarang
2537,tinggi,rendah,tidak,tinggi,sering
2538,rendah,tinggi,iya,sedang,jarang
2539,tinggi,sedang,iya,sedang,sering
2540,tinggi,sedang,iya,tinggi,jarang
2541,sedang,rendah,iya,tinggi,jarang
2542,tinggi,sedang,iya,rendah,jarang
2543,tinggi,tinggi,iya,tinggi,jarang
2544,sedang,tinggi,iya,sedang,jarang
2545,rendah,sedang,iya,sedang,jarang
2546,sedang,rendah,iya,sedang,jarang
2547,rendah,rendah,iya,sedang,jarang
2548,sedang,rendah,iya,tinggi,jarang
2549,sedang,sedang,iya,sedang,jarang
2550,rendah,rendah,tidak,tinggi,sering
2551,sedang,sedang,iya,rendah,jarang
2552,rendah,sedang,tidak,tinggi,jarang
2553,tinggi,tinggi,iya,tinggi,sering
2554,tinggi,sedang,iya,sedang,sering
2555,rendah,tinggi,iya,sedang,jarang
2556,tinggi,tinggi,iya,sedang,jarang
2557,sedang,rendah,tidak,tinggi,jarang
2558,sedang,tinggi,iya,tinggi,jarang
2559,rendah,sedang,iya,rendah,sering
2560,sedang,sedang,iya,tinggi,jarang
2561,tinggi,sedang,tidak,sedang,sering
2562,tinggi,tinggi,iya,rendah,jarang
2563,rendah,sedang,iya,tinggi,jarang
2564,rendah,sedang,iya,sedang,sering
2565,sedang,tinggi,iya,tinggi,jarang
2566,sedang,rendah,iya,rendah,jarang
2567,rendah,tinggi,iya,rendah,sering
2568,sedang,tinggi,iya,sedang,sering
2569,tinggi,tinggi,iya,rendah,sering
2570,tinggi,tinggi,tidak,tinggi,jarang
2571,sedang,tinggi,iya,rendah,jarang
2572,tinggi,rendah,iya,sedang,sering
2573,sedang,tinggi,tidak,rendah,jarang
2574,sedang,sedang,tidak,rendah,sering
2575,rendah,sedang,iya,tinggi,jarang
2576,sedang,rendah,tidak,rendah,jarang
2577,tinggi,tinggi,iya,sedang,sering
2578,sedang,tinggi,tidak,tinggi,jarang
2579,sedang,tinggi,tidak,sedang,jarang
2580,sedang,sedang,tidak,tinggi,jarang
2581,rendah,rendah,tidak,rendah,jarang
2582,tinggi,sedang,iya,rendah,jarang
2583,sedang,tinggi,iya,tinggi,jarang
2584,sedang,tinggi,tidak,tinggi,jarang
2585,sedang,sedang,iya,sedang,sering
2586,sedang,rendah,iya,sedang,jarang
2587,rendah,sedang,iya,sedang,sering
2588,sedang,sedang,iya,rendah,jarang
2589,rendah,tinggi,iya,tinggi,jarang
2590,tinggi,sedang,iya,sedang,jarang
2591,tinggi,sedang,iya,sedang,sering
2592,tinggi,sedang,tidak,tinggi,sering
2593,sedang,rendah,iya,sedang,sering
2594,sedang,tinggi,iya,rendah,jarang
2595,rendah,sedang,iya,tinggi,jarang
2596,tinggi,sedang,iya,tinggi,sering
2597,sedang,sedang,iya,sedang,sering
2598,sedang,tinggi,tidak,rendah,sering
2599,sedang,tinggi,iya,rendah,jarang
2600,rendah,tinggi,iya,sedang,sering
2601,sedang,sedang,iya,sedang,jarang
2602,rendah,sedang,iya,tinggi,jarang
2603,tinggi,rendah,iya,tinggi,jarang
2604,sedang,tinggi,tidak,tinggi,jarang
2605,rendah,rendah,iya,sedang,sering
2606,sedang,sedang,iya,tinggi,sering
2607,rendah,tinggi,iya,sedang,sering
2608,sedang,tinggi,tidak,rendah,sering
2609,tinggi,sedang,iya,rendah,jarang
2610,rendah,sedang,iya,sedang,sering
2611,tinggi,rendah,iya,tinggi,jarang
2612,rendah,tinggi,iya,rendah,sering
2613,rendah,tinggi,iya,rendah,sering
2614,tinggi,sedang,tidak,tinggi,sering
2615,sedang,sedang,tidak,rendah,jarang
2616,rendah,tinggi,iya,tinggi,sering
2617,sedang,tinggi,iya,sedang,jarang
2618,sedang,sedang,tidak,rendah,jarang
2619,tinggi,sedang,tidak,tinggi,sering
2620,sedang,rendah,tidak,rendah,jarang
2621,tinggi,rendah,iya,sedang,sering
2622,tinggi,tinggi,tidak,rendah,jarang
2623,sedang,tinggi,iya,rendah,jarang
2624,tinggi,tinggi,iya,rendah,sering
2625,sedang,rendah,tidak,rendah,jarang
2626,tinggi,tinggi,iya,rendah,jarang
2627,rendah,sedang,tidak,tinggi,jarang
2628,sedang,sedang,iya,sedang,jarang
2629,sedang,sedang,tidak,sedang,sering
2630,sedang,rendah,iya,sedang,jarang
2631,sedang,tinggi,iya,tinggi,sering
2632,tinggi,sedang,tidak,tinggi,sering
2633,rendah,rendah,tidak,tinggi,jarang
2634,rendah,rendah,iya,tinggi,sering
2635,tinggi,rendah,tidak,sedang,sering
2636,sedang,rendah,iya,sedang,jarang
2637,tinggi,sedang,iya,sedang,jarang
2638,tinggi,tinggi,iya,sedang,jarang
2639,tinggi,rendah,iya,sedang,sering
2640,tinggi,rendah,iya,sedang,sering
2641,sedang,sedang,iya,tinggi,jarang
2642,rendah,tinggi,iya,tinggi,sering
2643,tinggi,sedang,tidak,sedang,sering
2644,sedang,sedang,tidak,tinggi,sering
2645,rendah,sedang,iya,rendah,sering
2646,sedang,sedang,iya,rendah,jarang
2647,tinggi,rendah,iya,sedang,sering
2648,sedang,tinggi,tidak,sedang,sering
2649,sedang,sedang,iya,rendah,sering
2650,sedang,sedang,tidak,tinggi,jarang
2651,rendah,tinggi,tidak,sedang,jarang
2652,sedang,tinggi,iya,sedang,jarang
2653,sedang,sedang,tidak,rendah,jarang
2654,rendah,sedang,iya,rendah,sering
2655,tinggi,rendah,iya,tinggi,jarang
2656,sedang,rendah,iya,sedang,sering
2657,tinggi,tinggi,iya,tinggi,sering
2658,tinggi,tinggi,tidak,tinggi,sering
2659,rendah,tinggi,tidak,sedang,jarang
2660,sedang,sedang,iya,rendah,sering
2661,sedang,rendah,iya,tinggi,sering
2662,tinggi,rendah,iya,tinggi,sering
2663,rendah,tinggi,tidak,sedang,jarang
2664,sedang,sedang,iya,tinggi,jarang
2665,sedang,sedang,iya,tinggi,jarang
2666,sedang,tinggi,iya,sedang,jarang
2667,rendah,tinggi,iya,sedang,jarang
2668,sedang,tinggi,tidak,tinggi,jarang
2669,tinggi,rendah,tidak,sedang,sering
2670,sedang,tinggi,iya,rendah,jarang
2671,sedang,tinggi,iya,sedang,jarang
2672,sedang,sedang,tidak,rendah,sering
2673,tinggi,sedang,iya,rendah,jarang
2674,rendah,sedang,tidak,tinggi,sering
2675,tinggi,tinggi,tidak,rendah,jarang
2676,sedang,rendah,tidak,rendah,jarang
2677,sedang,sedang,tidak,sedang,jarang
2678,rendah,rendah,iya,sedang,sering
2679,rendah,tinggi,iya,sedang,jarang
2680,sedang,rendah,tidak,rendah,sering
2681,sedang,sedang,tidak,rendah,jarang
2682,tinggi,sedang,iya,rendah,jarang
2683,rendah,tinggi,tidak,sedang,sering
2684,sedang,sedang,iya,rendah,jarang
2685,sedang,rendah,tidak,tinggi,sering
2686,rendah,tinggi,iya,sedang,jarang
2687,rendah,sedang,tidak,rendah,jarang
2688,sedang,tinggi,tidak,tinggi,sering
2689,sedang,rendah,tidak,sedang,sering
2690,sedang,sedang,tidak,sedang,jarang
2691,sedang,sedang,iya,rendah,sering
2692,sedang,rendah,iya,sedang,jarang
2693,rendah,tinggi,tidak,tinggi,sering
2694,sedang,sedang,tidak,tinggi,sering
2695,tinggi,tinggi,iya,rendah,jarang
2696,sedang,sedang,iya,sedang,jarang
2697,sedang,sedang,iya,sedang,jarang
2698,sedang,sedang,iya,tinggi,jarang
2699,tinggi,tinggi,iya,tinggi,jarang
2700,tinggi,sedang,iya,rendah,sering
2701,sedang,sedang,iya,rendah,sering
2702,tinggi,sedang,iya,sedang,jarang
2703,rendah,sedang,tidak,rendah,jarang
2704,rendah,sedang,tidak,sedang,jarang
2705,tinggi,tinggi,tidak,rendah,sering
2706,tinggi,sedang,iya,sedang,jarang
2707,rendah,tinggi,iya,tinggi,jarang
2708,sedang,rendah,iya,tinggi,jarang
2709,rendah,tinggi,tidak,sedang,jarang
2710,sedang,tinggi,iya,sedang,jarang
2711,tinggi,rendah,iya,tinggi,jarang
2712,sedang,tinggi,tidak,rendah,jarang
2713,sedang,sedang,iya,sedang,jarang
2714,sedang,tinggi,iya,sedang,jarang
2715,rendah,tinggi,iya,rendah,jarang
2716,sedang,sedang,iya,sedang,jarang
2717,sedang,rendah,iya,rendah,sering
2718,tinggi,sedang,iya,sedang,sering
2719,tinggi,rendah,iya,rendah,jarang
2720,rendah,rendah,iya,sedang,jarang
2721,tinggi,rendah,tidak,rendah,sering
2722,tinggi,sedang,iya,tinggi,jarang
2723,tinggi,tinggi,tidak,sedang,jarang
2724,sedang,rendah,iya,sedang,jarang
2725,sedang,rendah,iya,sedang,sering
2726,sedang,sedang,iya,sedang,sering
2727,rendah,rendah,iya,rendah,jarang
2728,rendah,rendah,tidak,tinggi,jarang
2729,rendah,rendah,iya,rendah,sering
2730,sedang,tinggi,tidak,rendah,sering
2731,tinggi,tinggi,tidak,tinggi,sering
2732,sedang,sedang,iya,rendah,jarang
2733,rendah,tinggi,tidak,sedang,jarang
2734,tinggi,sedang,iya,sedang,sering
2735,tinggi,tinggi,iya,sedang,jarang
2736,tinggi,tinggi,iya,tinggi,jarang
2737,tinggi,sedang,iya,sedang,jarang
2738,sedang,sedang,tidak,sedang,sering
2739,tinggi,rendah,tidak,tinggi,sering
2740,rendah,sedang,iya,rendah,jarang
2741,sedang,tinggi,iya,sedang,sering
2742,rendah,sedang,iya,sedang,jarang
2743,rendah,tinggi,iya,sedang,sering
2744,rendah,tinggi,tidak,tinggi,jarang
2745,sedang,rendah,iya,tinggi,jarang
2746,tinggi,tinggi,iya,rendah,jarang
2747,sedang,tinggi,tidak,rendah,jarang
2748,rendah,tinggi,tidak,rendah,jarang
2749,tinggi,tinggi,tidak,rendah,jarang
2750,sedang,tinggi,tidak,rendah,sering
2751,sedang,sedang,iya,sedang,jarang
2752,sedang,tinggi,tidak,tinggi,jarang
2753,sedang,rendah,tidak,tinggi,jarang
2754,sedang,tinggi,tidak,rendah,jarang
2755,tinggi,tinggi,iya,sedang,jarang
2756,sedang,sedang,iya,sedang,sering
2757,sedang,sedang,tidak,tinggi,jarang
2758,tinggi,sedang,tidak,tinggi,sering
2759,tinggi,sedang,tidak,tinggi,sering
2760,rendah,sedang,iya,sedang,jarang
2761,rendah,tinggi,tidak,sedang,jarang
2762,rendah,tinggi,iya,rendah,sering
2763,sedang,tinggi,iya,sedang,jarang
2764,sedang,rendah,iya,rendah,jarang
2765,rendah,tinggi,tidak,sedang,sering
2766,tinggi,tinggi,iya,sedang,jarang
2767,sedang,sedang,iya,rendah,jarang
2768,rendah,rendah,tidak,rendah,sering
2769,sedang,sedang,iya,rendah,jarang
2770,sedang,tinggi,tidak,rendah,jarang
2771,rendah,sedang,tidak,rendah,sering
2772,sedang,tinggi,tidak,rendah,sering
2773,tinggi,sedang,iya,rendah,jarang
2774,sedang,tinggi,iya,rendah,jarang
2775,sedang,rendah,iya,tinggi,sering
2776,sedang,sedang,tidak,sedang,sering
2777,rendah,sedang,iya,rendah,jarang
2778,rendah,rendah,tidak,sedang,jarang
2779,sedang,tinggi,iya,tinggi,jarang
2780,rendah,sedang,tidak,sedang,sering
2781,rendah,tinggi,tidak,rendah,sering
2782,tinggi,sedang,iya,sedang,sering
2783,tinggi,sedang,tidak,tinggi,sering
2784,tinggi,rendah,iya,tinggi,jarang
2785,tinggi,rendah,iya,sedang,jarang
2786,rendah,tinggi,iya,tinggi,sering
2787,tinggi,sedang,iya,tinggi,sering
2788,rendah,tinggi,iya,sedang,jarang
2789,tinggi,tinggi,tidak,sedang,jarang
2790,tinggi,sedang,iya,sedang,sering
2791,tinggi,sedang,iya,tinggi,jarang
2792,tinggi,tinggi,tidak,rendah,jarang
2793,sedang,tinggi,tidak,tinggi,sering
2794,sedang,tinggi,iya,rendah,sering
2795,sedang,sedang,iya,sedang,jarang
2796,sedang,tinggi,iya,tinggi,sering
2797,rendah,rendah,tidak,rendah,jarang
2798,sedang,tinggi,iya,sedang,jarang
2799,tinggi,tinggi,tidak,rendah,jarang
2800,rendah,rendah,iya,sedang,sering
2801,tinggi,sedang,iya,rendah,sering
2802,tinggi,rendah,tidak,sedang,sering
2803,tinggi,sedang,iya,sedang,sering
2804,tinggi,tinggi,iya,tinggi,jarang
2805,sedang,sedang,iya,tinggi,jarang
2806,tinggi,rendah,iya,rendah,jarang
2807,tinggi,sedang,iya,tinggi,jarang
2808,rendah,tinggi,iya,rendah,sering
2809,sedang,sedang,tidak,rendah,sering
2810,tinggi,sedang,tidak,rendah,sering
2811,rendah,rendah,tidak,tinggi,jarang
2812,sedang,tinggi,iya,tinggi,jarang
2813,sedang,tinggi,iya,rendah,jarang
2814,rendah,sedang,tidak,rendah,jarang
2815,sedang,rendah,iya,rendah,jarang
2816,tinggi,rendah,iya,sedang,jarang
2817,sedang,rendah,iya,sedang,jarang
2818,rendah,sedang,iya,rendah,jarang
2819,rendah,tinggi,iya,tinggi,jarang
2820,sedang,sedang,tidak,sedang,jarang
2821,tinggi,tinggi,tidak,tinggi,jarang
2822,rendah,sedang,iya,sedang,jarang
2823,sedang,tinggi,tidak,sedang,jarang
2824,rendah,tinggi,tidak,tinggi,jarang
2825,sedang,rendah,iya,tinggi,jarang
2826,tinggi,sedang,tidak,rendah,jarang
2827,tinggi,sedang,iya,sedang,jarang
2828,rendah,rendah,tidak,tinggi,sering
2829,sedang,sedang,iya,rendah,sering
2830,rendah,sedang,tidak,rendah,sering
2831,sedang,tinggi,tidak,sedang,jarang
2832,sedang,sedang,iya,tinggi,jarang
2833,rendah,tinggi,iya,tinggi,sering
2834,sedang,sedang,iya,tinggi,jarang
2835,sedang,tinggi,iya,sedang,sering
2836,tinggi,sedang,tidak,rendah,jarang
2837,tinggi,tinggi,iya,sedang,jarang
2838,rendah,sedang,iya,tinggi,sering
2839,tinggi,sedang,iya,rendah,jarang
2840,sedang,sedang,tidak,rendah,jarang
2841,sedang,sedang,iya,rendah,jarang
2842,tinggi,rendah,iya,sedang,jarang
2843,tinggi,rendah,tidak,tinggi,jarang
2844,tinggi,rendah,iya,sedang,jarang
2845,sedang,tinggi,tidak,tinggi,sering
2846,sedang,sedang,iya,rendah,sering
2847,tinggi,sedang,iya,tinggi,jarang
2848,sedang,tinggi,iya,tinggi,sering
2849,sedang,sedang,iya,sedang,jarang
2850,sedang,sedang,tidak,tinggi,jarang
2851,sedang,rendah,iya,rendah,sering
2852,rendah,tinggi,iya,tinggi,sering
2853,rendah,tinggi,tidak,tinggi,sering
2854,tinggi,tinggi,iya,tinggi,jarang
2855,rendah,sedang,iya,sedang,jarang
2856,sedang,tinggi,tidak,rendah,sering
2857,rendah,rendah,tidak,sedang,jarang
2858,rendah,rendah,tidak,sedang,sering
2859,rendah,rendah,iya,tinggi,jarang
2860,rendah,sedang,iya,tinggi,sering
2861,tinggi,sedang,iya,tinggi,jarang
2862,sedang,sedang,iya,rendah,jarang
2863,tinggi,rendah,iya,tinggi,jarang
2864,sedang,sedang,iya,tinggi,sering
2865,sedang,tinggi,tidak,tinggi,sering
2866,sedang,sedang,iya,rendah,jarang
2867,sedang,tinggi,iya,rendah,sering
2868,tinggi,sedang,iya,rendah,jarang
2869,sedang,tinggi,iya,sedang,jarang
2870,sedang,sedang,iya,sedang,jarang
2871,tinggi,sedang,iya,tinggi,jarang
2872,tinggi,sedang,tidak,sedang,jarang
2873,tinggi,sedang,iya,sedang,jarang
2874,sedang,tinggi,tidak,sedang,sering
2875,tinggi,sedang,iya,tinggi,sering
2876,sedang,sedang,tidak,tinggi,sering
2877,sedang,tinggi,tidak,tinggi,jarang
2878,rendah,tinggi,tidak,sedang,sering
2879,sedang,sedang,iya,sedang,sering
2880,rendah,sedang,tidak,tinggi,jarang
2881,sedang,sedang,iya,sedang,sering
2882,tinggi,sedang,iya,rendah,jarang
2883,rendah,sedang,tidak,rendah,jarang
2884,rendah,tinggi,tidak,rendah,jarang
2885,rendah,sedang,iya,tinggi,jarang
2886,tinggi,sedang,iya,rendah,sering
2887,sedang,sedang,iya,rendah,jarang
2888,sedang,tinggi,iya,rendah,jarang
2889,tinggi,tinggi,tidak,sedang,sering
2890,tinggi,sedang,tidak,sedang,sering
2891,sedang,tinggi,tidak,sedang,sering
2892,sedang,sedang,iya,rendah,jarang
2893,tinggi,sedang,iya,rendah,jarang
2894,sedang,rendah,iya,sedang,sering
2895,rendah,sedang,tidak,sedang,jarang
2896,tinggi,sedang,tidak,rendah,jarang
2897,sedang,tinggi,tidak,rendah,jarang
2898,sedang,sedang,iya,tinggi,jarang
2899,sedang,tinggi,tidak,sedang,jarang
2900,rendah,sedang,iya,rendah,jarang
2901,rendah,sedang,iya,rendah,jarang
2902,tinggi,sedang,iya,tinggi,jarang
2903,rendah,rendah,iya,sedang,jarang
2904,sedang,sedang,iya,sedang,jarang
2905,sedang,rendah,iya,tinggi,sering
2906,rendah,sedang,iya,tinggi,sering
2907,tinggi,sedang,iya,tinggi,jarang
2908,rendah,tinggi,iya,sedang,jarang
2909,sedang,sedang,iya,sedang,jarang
2910,sedang,rendah,iya,rendah,jarang
2911,rendah,sedang,iya,tinggi,jarang
2912,rendah,tinggi,iya,sedang,jarang
2913,tinggi,tinggi,iya,rendah,sering
2914,tinggi,sedang,tidak,tinggi,sering
2915,rendah,sedang,tidak,tinggi,jarang
2916,sedang,rendah,iya,tinggi,jarang
2917,tinggi,tinggi,iya,tinggi,sering
2918,tinggi,tinggi,iya,tinggi,jarang
2919,sedang,sedang,iya,rendah,sering
2920,sedang,sedang,iya,tinggi,jarang
2921,sedang,rendah,iya,tinggi,sering
2922,tinggi,tinggi,tidak,rendah,sering
2923,tinggi,rendah,iya,rendah,sering
2924,rendah,sedang,iya,tinggi,jarang
2925,sedang,sedang,tidak,rendah,jarang
2926,tinggi,tinggi,iya,tinggi,jarang
2927,tinggi,tinggi,iya,rendah,sering
2928,tinggi,tinggi,tidak,rendah,jarang
2929,tinggi,sedang,tidak,sedang,jarang
2930,sedang,tinggi,iya,rendah,jarang
2931,sedang,rendah,iya,sedang,jarang
2932,sedang,sedang,tidak,sedang,jarang
2933,rendah,sedang,tidak,rendah,jarang
2934,sedang,tinggi,iya,rendah,jarang
2935,tinggi,sedang,iya,sedang,jarang
2936,rendah,tinggi,iya,rendah,sering
2937,tinggi,tinggi,tidak,tinggi,sering
2938,sedang,sedang,iya,sedang,sering
2939,tinggi,sedang,iya,rendah,jarang
2940,rendah,sedang,tidak,sedang,sering
2941,sedang,sedang,iya,rendah,jarang
2942,sedang,sedang,iya,rendah,jarang
2943,sedang,rendah,iya,rendah,jarang
2944,tinggi,tinggi,iya,tinggi,jarang
2945,tinggi,tinggi,tidak,tinggi,jarang
2946,rendah,sedang,iya,tinggi,sering
2947,sedang,sedang,iya,sedang,jarang
2948,sedang,rendah,iya,rendah,jarang
2949,sedang,tinggi,tidak,sedang,jarang
2950,tinggi,tinggi,iya,tinggi,jarang
2951,tinggi,rendah,tidak,tinggi,jarang
2952,sedang,rendah,iya,rendah,jarang
2953,tinggi,tinggi,tidak,rendah,sering
2954,sedang,sedang,iya,sedang,jarang
2955,tinggi,rendah,tidak,tinggi,jarang
2956,sedang,sedang,tidak,tinggi,sering
2957,tinggi,sedang,iya,sedang,sering
2958,tinggi,sedang,iya,tinggi,sering
2959,sedang,tinggi,iya,sedang,sering
2960,tinggi,tinggi,iya,tinggi,jarang
2961,rendah,sedang,tidak,tinggi,jarang
2962,sedang,tinggi,iya,tinggi,sering
2963,sedang,sedang,iya,sedang,sering
2964,tinggi,tinggi,tidak,rendah,jarang
2965,tinggi,sedang,iya,sedang,jarang
2966,tinggi,tinggi,iya,sedang,sering
2967,tinggi,tinggi,iya,tinggi,jarang
2968,sedang,rendah,iya,rendah,jarang
2969,tinggi,tinggi,iya,rendah,jarang
2970,sedang,tinggi,tidak,tinggi,sering
2971,sedang,tinggi,tidak,rendah,sering
2972,rendah,sedang,iya,sedang,jarang
2973,tinggi,tinggi,tidak,sedang,jarang
2974,tinggi,tinggi,tidak,sedang,jarang
2975,sedang,sedang,iya,rendah,jarang
2976,rendah,tinggi,iya,tinggi,jarang
2977,tinggi,rendah,tidak,sedang,jarang
2978,rendah,rendah,iya,tinggi,jarang
2979,tinggi,sedang,iya,sedang,sering
2980,tinggi,sedang,tidak,rendah,sering
2981,sedang,sedang,iya,rendah,jarang
2982,rendah,rendah,iya,rendah,jarang
2983,tinggi,tinggi,iya,sedang,sering
2984,tinggi,rendah,iya,rendah,jarang
2985,sedang,rendah,tidak,sedang,sering
2986,tinggi,rendah,iya,sedang,jarang
2987,rendah,sedang,iya,rendah,sering
2988,sedang,tinggi,iya,rendah,sering
2989,tinggi,tinggi,iya,tinggi,sering
2990,tinggi,tinggi,iya,tinggi,sering
2991,rendah,rendah,tidak,rendah,sering
2992,tinggi,sedang,tidak,rendah,jarang
2993,sedang,sedang,tidak,tinggi,jarang
2994,sedang,sedang,iya,rendah,jarang
2995,rendah,rendah,tidak,tinggi,sering
2996,tinggi,tinggi,iya,rendah,sering
2997,rendah,sedang,tidak,tinggi,jarang
2998,sedang,tinggi,iya,sedang,jarang
2999,sedang,sedang,tidak,tinggi,sering
3000,tinggi,rendah,iya,sedang,jarang
