responden_id,gaya_kelekatan,kebutuhan_validasi,kontrol_diri,impulsif,empati_pasangan
2368,menghindar,sedang,rendah,tidak,tinggi
2369,cemas,rendah,rendah,tidak,rendah
2370,aman,sedang,tinggi,iya,tinggi
2371,aman,rendah,rendah,tidak,tinggi
2372,aman,sedang,tinggi,tidak,rendah
2373,aman,tinggi,rendah,tidak,tinggi
2374,cemas,sedang,tinggi,tidak,rendah
2375,aman,sedang,rendah,tidak,tinggi
2376,menghindar,sedang,tinggi,tidak,rendah
2377,aman,sedang,rendah,iya,rendah
2378,aman,tinggi,tinggi,iya,tinggi
2379,menghindar,sedang,tinggi,iya,rendah
2380,aman,tinggi,rendah,tidak,tinggi
2381,cemas,sedang,tinggi,tidak,tinggi
2382,cemas,sedang,tinggi,iya,tinggi
2383,aman,rendah,tinggi,tidak,tinggi
2384,cemas,sedang,tinggi,tidak,tinggi
2385,aman,sedang,tinggi,tidak,tinggi
2386,cemas,rendah,rendah,tidak,tinggi
2387,cemas,tinggi,rendah,tidak,tinggi
2388,aman,sedang,tinggi,tidak,tinggi
2389,cemas,tinggi,tinggi,iya,tinggi
2390,aman,rendah,rendah,tidak,tinggi
2391,cemas,sedang,tinggi,iya,rendah
2392,menghindar,rendah,rendah,iya,tinggi
2393,menghindar,rendah,tinggi,tidak,tinggi
2394,cemas,tinggi,tinggi,iya,tinggi
2395,aman,rendah,tinggi,iya,rendah
2396,menghindar,sedang,rendah,tidak,tinggi
2397,aman,rendah,tinggi,tidak,tinggi
2398,cemas,sedang,tinggi,tidak,rendah
2399,aman,tinggi,tinggi,tidak,tinggi
2400,menghindar,sedang,rendah,tidak,tinggi
2401,cemas,sedang,tinggi,tidak,rendah
2402,cemas,sedang,tinggi,tidak,tinggi
2403,aman,tinggi,tinggi,tidak,tinggi
2404,cemas,sedang,tinggi,tidak,tinggi
2405,cemas,sedang,tinggi,tidak,tinggi
2406,cemas,sedang,rendah,iya,tinggi
2407,aman,tinggi,tinggi,tidak,rendah
2408,aman,sedang,tinggi,iya,tinggi
2409,aman,sedang,rendah,tidak,rendah
2410,aman,sedang,tinggi,tidak,tinggi
2411,aman,rendah,rendah,tidak,rendah
2412,aman,sedang,rendah,tidak,tinggi
2413,aman,sedang,tinggi,iya,rendah
2414,aman,sedang,tinggi,tidak,tinggi
2415,aman,sedang,tinggi,tidak,tinggi
2416,menghindar,rendah,tinggi,tidak,tinggi
2417,cemas,tinggi,tinggi,tidak,rendah
2418,aman,tinggi,tinggi,iya,tinggi
2419,cemas,tinggi,tinggi,tidak,rendah
2420,cemas,sedang,tinggi,iya,tinggi
2421,menghindar,sedang,tinggi,tidak,tinggi
2422,aman,tinggi,rendah,tidak,tinggi
2423,aman,sedang,tinggi,tidak,rendah
2424,menghindar,sedang,tinggi,tidak,tinggi
2425,aman,tinggi,tinggi,iya,tinggi
2426,aman,sedang,tinggi,tidak,tinggi
2427,aman,sedang,rendah,tidak,rendah
2428,aman,rendah,tinggi,iya,tinggi
2429,menghindar,rendah,rendah,tidak,rendah
2430,aman,rendah,rendah,tidak,rendah
2431,menghindar,tinggi,tinggi,tidak,rendah
2432,menghindar,sedang,tinggi,tidak,tinggi
2433,cemas,sedang,tinggi,tidak,rendah
2434,aman,tinggi,rendah,tidak,tinggi
2435,aman,sedang,tinggi,iya,rendah
2436,aman,sedang,tinggi,tidak,tinggi
2437,aman,rendah,rendah,iya,tinggi
2438,cemas,tinggi,rendah,tidak,rendah
2439,aman,rendah,rendah,tidak,tinggi
2440,menghindar,rendah,tinggi,iya,tinggi
2441,cemas,rendah,tinggi,iya,tinggi
2442,cemas,rendah,tinggi,tidak,tinggi
2443,menghindar,rendah,tinggi,tidak,tinggi
2444,aman,sedang,tinggi,iya,tinggi
2445,aman,rendah,tinggi,iya,tinggi
2446,aman,sedang,tinggi,iya,tinggi
2447,aman,rendah,tinggi,tidak,tinggi
2448,cemas,rendah,tinggi,tidak,tinggi
2449,aman,sedang,tinggi,tidak,rendah
2450,aman,tinggi,rendah,iya,rendah
2451,menghindar,tinggi,rendah,tidak,tinggi
2452,aman,tinggi,tinggi,tidak,tinggi
2453,cemas,sedang,rendah,iya,rendah
2454,aman,sedang,tinggi,tidak,rendah
2455,aman,sedang,tinggi,iya,tinggi
2456,cemas,sedang,rendah,tidak,tinggi
2457,menghindar,rendah,tinggi,tidak,rendah
2458,aman,sedang,tinggi,tidak,tinggi
2459,aman,sedang,rendah,tidak,tinggi
2460,aman,sedang,tinggi,tidak,tinggi
2461,aman,sedang,tinggi,tidak,tinggi
2462,aman,rendah,rendah,tidak,rendah
2463,cemas,sedang,rendah,iya,tinggi
2464,aman,rendah,rendah,tidak,rendah
2465,aman,tinggi,rendah,tidak,rendah
2466,cemas,rendah,rendah,tidak,tinggi
2467,aman,rendah,tinggi,tidak,rendah
2468,aman,tinggi,rendah,iya,tinggi
2469,menghindar,sedang,tinggi,tidak,tinggi
2470,aman,rendah,rendah,tidak,rendah
2471,cemas,sedang,tinggi,iya,rendah
2472,aman,rendah,tinggi,tidak,tinggi
2473,aman,rendah,tinggi,tidak,rendah
2474,aman,rendah,tinggi,iya,tinggi
2475,aman,sedang,rendah,iya,tinggi
2476,aman,tinggi,tinggi,tidak,tinggi
2477,aman,sedang,rendah,tidak,tinggi
2478,menghindar,sedang,rendah,iya,tinggi
2479,cemas,rendah,tinggi,tidak,rendah
2480,aman,sedang,tinggi,iya,tinggi
2481,cemas,tinggi,rendah,iya,rendah
2482,menghindar,rendah,tinggi,iya,rendah
2483,cemas,tinggi,tinggi,tidak,tinggi
2484,aman,sedang,tinggi,tidak,tinggi
2485,menghindar,tinggi,rendah,tidak,rendah
2486,aman,sedang,rendah,tidak,rendah
2487,aman,sedang,tinggi,iya,tinggi
2488,cemas,tinggi,rendah,tidak,tinggi
2489,menghindar,tinggi,tinggi,tidak,tinggi
2490,menghindar,rendah,tinggi,iya,tinggi
2491,menghindar,tinggi,tinggi,tidak,tinggi
2492,aman,rendah,tinggi,tidak,tinggi
2493,menghindar,rendah,tinggi,tidak,tinggi
2494,aman,sedang,tinggi,tidak,tinggi
2495,aman,sedang,tinggi,iya,rendah
2496,cemas,tinggi,rendah,iya,tinggi
2497,aman,sedang,tinggi,tidak,rendah
2498,cemas,rendah,tinggi,tidak,tinggi
2499,aman,sedang,tinggi,iya,tinggi
2500,menghindar,rendah,tinggi,iya,rendah
2501,aman,sedang,tinggi,tidak,tinggi
2502,aman,sedang,tinggi,iya,rendah
2503,menghindar,rendah,tinggi,tidak,tinggi
2504,aman,sedang,tinggi,tidak,tinggi
2505,cemas,sedang,rendah,iya,tinggi
2506,cemas,sedang,rendah,tidak,tinggi
2507,cemas,sedang,tinggi,tidak,tinggi
2508,cemas,rendah,tinggi,tidak,tinggi
2509,aman,rendah,tinggi,tidak,tinggi
2510,menghindar,rendah,rendah,tidak,tinggi
2511,aman,rendah,rendah,tidak,tinggi
2512,aman,sedang,rendah,tidak,rendah
2513,aman,tinggi,tinggi,tidak,tinggi
2514,cemas,sedang,rendah,iya,tinggi
2515,cemas,sedang,rendah,tidak,tinggi
2516,menghindar,sedang,tinggi,iya,tinggi
2517,cemas,sedang,tinggi,tidak,tinggi
2518,cemas,tinggi,rendah,iya,rendah
2519,menghindar,tinggi,tinggi,iya,tinggi
2520,aman,sedang,tinggi,tidak,tinggi
2521,cemas,rendah,tinggi,tidak,tinggi
2522,cemas,tinggi,tinggi,iya,tinggi
2523,aman,rendah,tinggi,tidak,tinggi
2524,menghindar,tinggi,rendah,tidak,tinggi
2525,aman,tinggi,rendah,tidak,rendah
2526,cemas,rendah,tinggi,tidak,tinggi
2527,cemas,tinggi,tinggi,iya,tinggi
2528,menghindar,tinggi,tinggi,iya,tinggi
2529,menghindar,tinggi,rendah,tidak,tinggi
2530,cemas,sedang,tinggi,tidak,tinggi
2531,cemas,rendah,rendah,tidak,tinggi
2532,aman,sedang,tinggi,tidak,tinggi
2533,aman,sedang,rendah,iya,tinggi
2534,menghindar,rendah,tinggi,iya,tinggi
2535,menghindar,sedang,rendah,tidak,tinggi
2536,menghindar,sedang,rendah,tidak,tinggi
2537,aman,rendah,rendah,tidak,tinggi
2538,menghindar,sedang,tinggi,iya,tinggi
2539,menghindar,rendah,rendah,tidak,tinggi
2540,aman,sedang,tinggi,tidak,tinggi
2541,cemas,sedang,tinggi,iya,tinggi
2542,cemas,rendah,tinggi,iya,tinggi
2543,cemas,tinggi,rendah,iya,tinggi
2544,menghindar,rendah,tinggi,tidak,tinggi
2545,aman,sedang,tinggi,tidak,rendah
2546,cemas,tinggi,tinggi,tidak,tinggi
2547,cemas,tinggi,tinggi,iya,rendah
2548,aman,rendah,tinggi,iya,tinggi
2549,menghindar,tinggi,tinggi,iya,rendah
2550,cemas,tinggi,tinggi,tidak,tinggi
2551,aman,sedang,tinggi,iya,rendah
2552,aman,sedang,rendah,tidak,tinggi
2553,aman,rendah,rendah,tidak,rendah
2554,cemas,sedang,rendah,tidak,tinggi
2555,menghindar,sedang,rendah,iya,tinggi
2556,aman,tinggi,tinggi,tidak,tinggi
2557,aman,sedang,tinggi,iya,tinggi
2558,aman,sedang,rendah,iya,tinggi
2559,cemas,rendah,tinggi,tidak,tinggi
2560,menghindar,rendah,rendah,iya,rendah
2561,cemas,rendah,tinggi,tidak,tinggi
2562,cemas,rendah,tinggi,tidak,rendah
2563,cemas,sedang,rendah,tidak,tinggi
2564,aman,tinggi,tinggi,iya,tinggi
2565,cemas,sedang,rendah,tidak,tinggi
2566,cemas,sedang,tinggi,iya,rendah
2567,cemas,sedang,tinggi,iya,tinggi
2568,menghindar,sedang,rendah,tidak,tinggi
2569,cemas,sedang,tinggi,tidak,rendah
2570,cemas,sedang,rendah,iya,rendah
2571,menghindar,sedang,rendah,tidak,tinggi
2572,menghindar,rendah,tinggi,iya,tinggi
2573,cemas,rendah,tinggi,iya,tinggi
2574,aman,sedang,tinggi,tidak,tinggi
2575,aman,tinggi,tinggi,iya,tinggi
2576,cemas,sedang,tinggi,tidak,tinggi
2577,aman,tinggi,rendah,iya,tinggi
2578,aman,sedang,tinggi,tidak,tinggi
2579,aman,sedang,tinggi,iya,rendah
2580,cemas,sedang,tinggi,tidak,tinggi
2581,cemas,tinggi,rendah,iya,tinggi
2582,aman,rendah,tinggi,tidak,tinggi
2583,aman,sedang,tinggi,tidak,tinggi
2584,cemas,rendah,tinggi,tidak,rendah
2585,aman,sedang,tinggi,iya,rendah
2586,aman,tinggi,rendah,tidak,tinggi
2587,cemas,sedang,tinggi,iya,tinggi
2588,cemas,sedang,tinggi,iya,tinggi
2589,aman,tinggi,tinggi,iya,tinggi
2590,cemas,sedang,rendah,tidak,tinggi
2591,aman,sedang,tinggi,iya,rendah
2592,cemas,tinggi,tinggi,tidak,tinggi
2593,aman,sedang,rendah,iya,tinggi
2594,aman,sedang,rendah,iya,tinggi
2595,cemas,rendah,tinggi,tidak,tinggi
2596,cemas,rendah,tinggi,tidak,tinggi
2597,aman,sedang,rendah,tidak,rendah
2598,aman,sedang,rendah,tidak,rendah
2599,menghindar,tinggi,rendah,iya,tinggi
2600,cemas,tinggi,rendah,tidak,rendah
2601,aman,tinggi,tinggi,iya,rendah
2602,cemas,sedang,rendah,tidak,rendah
2603,aman,tinggi,rendah,iya,tinggi
2604,cemas,sedang,tinggi,iya,rendah
2605,aman,sedang,rendah,iya,tinggi
2606,aman,sedang,tinggi,tidak,tinggi
2607,aman,rendah,tinggi,tidak,tinggi
2608,aman,rendah,tinggi,tidak,tinggi
2609,aman,tinggi,tinggi,tidak,tinggi
2610,aman,sedang,tinggi,tidak,tinggi
2611,aman,sedang,rendah,iya,tinggi
2612,aman,sedang,tinggi,tidak,tinggi
2613,cemas,tinggi,tinggi,tidak,tinggi
2614,aman,sedang,rendah,tidak,tinggi
2615,cemas,sedang,tinggi,tidak,tinggi
2616,aman,rendah,tinggi,tidak,tinggi
2617,aman,rendah,rendah,iya,rendah
2618,cemas,tinggi,tinggi,tidak,tinggi
2619,menghindar,sedang,tinggi,iya,tinggi
2620,aman,sedang,tinggi,tidak,tinggi
2621,aman,sedang,tinggi,iya,tinggi
2622,cemas,tinggi,tinggi,tidak,tinggi
2623,menghindar,sedang,rendah,iya,rendah
2624,menghindar,sedang,rendah,tidak,tinggi
2625,aman,sedang,rendah,tidak,tinggi
2626,aman,rendah,tinggi,tidak,tinggi
2627,cemas,tinggi,tinggi,iya,tinggi
2628,cemas,tinggi,tinggi,iya,tinggi
2629,cemas,tinggi,tinggi,tidak,rendah
2630,menghindar,tinggi,tinggi,tidak,tinggi
2631,cemas,tinggi,tinggi,tidak,tinggi
2632,aman,sedang,rendah,tidak,tinggi
2633,aman,tinggi,tinggi,tidak,tinggi
2634,cemas,sedang,tinggi,iya,tinggi
2635,aman,rendah,tinggi,iya,tinggi
2636,aman,sedang,rendah,iya,tinggi
2637,aman,tinggi,tinggi,iya,rendah
2638,aman,sedang,tinggi,tidak,rendah
2639,aman,tinggi,rendah,tidak,rendah
2640,menghindar,rendah,rendah,tidak,tinggi
2641,aman,sedang,rendah,tidak,rendah
2642,cemas,sedang,tinggi,tidak,tinggi
2643,aman,rendah,rendah,iya,tinggi
2644,aman,rendah,tinggi,iya,tinggi
2645,menghindar,rendah,tinggi,tidak,rendah
2646,menghindar,tinggi,tinggi,tidak,tinggi
2647,aman,rendah,tinggi,iya,rendah
2648,cemas,rendah,rendah,iya,rendah
2649,aman,rendah,tinggi,tidak,tinggi
2650,menghindar,sedang,rendah,iya,tinggi
2651,aman,sedang,tinggi,iya,tinggi
2652,aman,sedang,rendah,tidak,tinggi
2653,cemas,sedang,tinggi,tidak,tinggi
2654,menghindar,rendah,tinggi,iya,rendah
2655,aman,sedang,tinggi,iya,tinggi
2656,cemas,tinggi,tinggi,tidak,rendah
2657,aman,rendah,rendah,iya,tinggi
2658,menghindar,sedang,rendah,iya,tinggi
2659,aman,rendah,tinggi,iya,tinggi
2660,menghindar,rendah,tinggi,tidak,tinggi
2661,aman,sedang,tinggi,iya,rendah
2662,aman,sedang,rendah,tidak,tinggi
2663,menghindar,rendah,tinggi,tidak,tinggi
2664,menghindar,sedang,tinggi,iya,tinggi
2665,cemas,tinggi,tinggi,tidak,rendah
2666,aman,tinggi,tinggi,tidak,rendah
2667,cemas,tinggi,tinggi,iya,tinggi
2668,cemas,sedang,rendah,tidak,tinggi
2669,cemas,sedang,rendah,tidak,tinggi
2670,cemas,sedang,tinggi,tidak,tinggi
2671,aman,rendah,tinggi,tidak,tinggi
2672,cemas,sedang,tinggi,tidak,tinggi
2673,cemas,sedang,tinggi,iya,rendah
2674,aman,rendah,tinggi,iya,tinggi
2675,cemas,tinggi,tinggi,iya,rendah
2676,cemas,rendah,tinggi,tidak,tinggi
2677,cemas,sedang,rendah,iya,rendah
2678,aman,rendah,tinggi,tidak,tinggi
2679,cemas,sedang,tinggi,iya,tinggi
2680,aman,rendah,rendah,tidak,tinggi
2681,cemas,rendah,tinggi,tidak,rendah
2682,cemas,sedang,tinggi,tidak,rendah
2683,cemas,sedang,tinggi,tidak,tinggi
2684,aman,sedang,rendah,iya,tinggi
2685,cemas,rendah,rendah,iya,tinggi
2686,menghindar,sedang,rendah,iya,rendah
2687,aman,sedang,rendah,iya,tinggi
2688,menghindar,sedang,tinggi,tidak,tinggi
2689,cemas,tinggi,rendah,tidak,tinggi
2690,cemas,sedang,tinggi,iya,tinggi
2691,aman,sedang,rendah,tidak,tinggi
2692,aman,tinggi,rendah,tidak,tinggi
2693,menghindar,tinggi,tinggi,iya,tinggi
2694,aman,tinggi,tinggi,tidak,tinggi
2695,aman,sedang,tinggi,tidak,rendah
2696,cemas,sedang,tinggi,tidak,tinggi
2697,aman,rendah,tinggi,tidak,tinggi
2698,cemas,sedang,tinggi,tidak,rendah
2699,cemas,tinggi,tinggi,tidak,tinggi
2700,menghindar,sedang,rendah,tidak,tinggi
2701,cemas,tinggi,tinggi,tidak,tinggi
2702,aman,sedang,rendah,tidak,tinggi
2703,aman,sedang,tinggi,iya,tinggi
2704,cemas,tinggi,rendah,tidak,tinggi
2705,aman,tinggi,tinggi,tidak,tinggi
2706,menghindar,tinggi,tinggi,tidak,tinggi
2707,cemas,tinggi,rendah,tidak,tinggi
2708,aman,sedang,tinggi,tidak,tinggi
2709,menghindar,sedang,rendah,tidak,tinggi
2710,aman,tinggi,rendah,iya,rendah
2711,aman,sedang,tinggi,tidak,tinggi
2712,cemas,rendah,tinggi,iya,rendah
2713,menghindar,sedang,tinggi,tidak,tinggi
2714,cemas,sedang,tinggi,tidak,tinggi
2715,aman,rendah,tinggi,tidak,tinggi
2716,aman,sedang,tinggi,iya,tinggi
2717,aman,rendah,tinggi,tidak,rendah
2718,aman,sedang,rendah,tidak,rendah
2719,aman,tinggi,rendah,tidak,tinggi
2720,cemas,sedang,rendah,iya,tinggi
2721,menghindar,tinggi,tinggi,iya,rendah
2722,aman,sedang,rendah,iya,rendah
2723,aman,tinggi,rendah,tidak,tinggi
2724,menghindar,rendah,tinggi,tidak,rendah
2725,cemas,rendah,rendah,iya,tinggi
2726,menghindar,tinggi,tinggi,tidak,tinggi
2727,aman,tinggi,rendah,tidak,tinggi
2728,aman,rendah,rendah,iya,rendah
2729,cemas,tinggi,rendah,tidak,rendah
2730,cemas,sedang,tinggi,iya,tinggi
2731,aman,tinggi,tinggi,tidak,tinggi
2732,cemas,sedang,rendah,tidak,tinggi
2733,aman,sedang,rendah,tidak,tinggi
2734,aman,sedang,tinggi,iya,rendah
2735,cemas,sedang,tinggi,tidak,tinggi
2736,aman,sedang,tinggi,tidak,tinggi
2737,cemas,sedang,tinggi,iya,rendah
2738,aman,rendah,tinggi,tidak,tinggi
2739,aman,rendah,tinggi,tidak,tinggi
2740,aman,rendah,tinggi,iya,tinggi
2741,aman,tinggi,tinggi,iya,tinggi
2742,aman,sedang,rendah,tidak,tinggi
2743,cemas,tinggi,rendah,tidak,tinggi
2744,menghindar,tinggi,rendah,iya,tinggi
2745,aman,sedang,rendah,tidak,tinggi
2746,aman,tinggi,rendah,iya,tinggi
2747,menghindar,sedang,rendah,tidak,tinggi
2748,aman,rendah,tinggi,iya,rendah
2749,aman,sedang,tinggi,tidak,tinggi
2750,aman,sedang,tinggi,tidak,rendah
2751,cemas,tinggi,tinggi,tidak,tinggi
2752,aman,sedang,rendah,tidak,rendah
2753,cemas,rendah,tinggi,tidak,tinggi
2754,aman,sedang,tinggi,tidak,tinggi
2755,aman,sedang,rendah,iya,tinggi
2756,aman,rendah,rendah,tidak,tinggi
2757,cemas,sedang,rendah,tidak,tinggi
2758,cemas,tinggi,rendah,iya,rendah
2759,aman,tinggi,rendah,iya,rendah
2760,aman,sedang,rendah,tidak,rendah
2761,cemas,sedang,rendah,tidak,tinggi
2762,menghindar,rendah,rendah,tidak,tinggi
2763,aman,sedang,tinggi,iya,tinggi
2764,cemas,tinggi,rendah,iya,tinggi
2765,aman,sedang,rendah,tidak,tinggi
2766,aman,rendah,tinggi,tidak,tinggi
2767,aman,tinggi,tinggi,tidak,tinggi
2768,cemas,tinggi,rendah,tidak,tinggi
2769,aman,sedang,tinggi,tidak,tinggi
2770,menghindar,rendah,rendah,iya,rendah
2771,cemas,rendah,rendah,tidak,rendah
2772,menghindar,rendah,rendah,iya,rendah
2773,aman,sedang,tinggi,iya,tinggi
2774,aman,rendah,rendah,iya,tinggi
2775,menghindar,tinggi,tinggi,tidak,tinggi
2776,cemas,tinggi,rendah,tidak,tinggi
2777,menghindar,sedang,tinggi,tidak,tinggi
2778,aman,sedang,rendah,iya,tinggi
2779,aman,sedang,tinggi,tidak,tinggi
2780,cemas,tinggi,tinggi,tidak,rendah
2781,aman,tinggi,tinggi,tidak,tinggi
2782,cemas,rendah,rendah,tidak,tinggi
2783,aman,rendah,tinggi,iya,rendah
2784,aman,tinggi,tinggi,tidak,tinggi
2785,aman,sedang,rendah,tidak,rendah
2786,aman,rendah,tinggi,tidak,tinggi
2787,aman,sedang,tinggi,tidak,tinggi
2788,cemas,tinggi,tinggi,iya,tinggi
2789,aman,rendah,rendah,tidak,tinggi
2790,aman,tinggi,tinggi,tidak,tinggi
2791,menghindar,rendah,rendah,iya,tinggi
2792,aman,tinggi,tinggi,iya,tinggi
2793,aman,sedang,tinggi,tidak,tinggi
2794,cemas,sedang,tinggi,tidak,tinggi
2795,menghindar,sedang,rendah,tidak,tinggi
2796,aman,tinggi,tinggi,tidak,tinggi
2797,aman,tinggi,rendah,tidak,tinggi
2798,cemas,sedang,tinggi,tidak,rendah
2799,aman,sedang,tinggi,iya,tinggi
2800,cemas,sedang,tinggi,tidak,tinggi
2801,menghindar,sedang,rendah,iya,tinggi
2802,menghindar,tinggi,rendah,iya,tinggi
2803,aman,rendah,rendah,iya,rendah
2804,aman,rendah,tinggi,tidak,rendah
2805,menghindar,sedang,rendah,iya,tinggi
2806,aman,rendah,tinggi,iya,tinggi
2807,aman,tinggi,tinggi,tidak,tinggi
2808,cemas,sedang,rendah,tidak,rendah
2809,aman,sedang,rendah,tidak,tinggi
2810,aman,tinggi,rendah,tidak,rendah
2811,menghindar,sedang,rendah,tidak,tinggi
2812,aman,sedang,tinggi,tidak,rendah
2813,aman,rendah,tinggi,iya,tinggi
2814,aman,sedang,tinggi,tidak,tinggi
2815,cemas,rendah,rendah,iya,tinggi
2816,aman,sedang,tinggi,tidak,tinggi
2817,aman,sedang,rendah,iya,rendah
2818,cemas,sedang,rendah,tidak,tinggi
2819,menghindar,sedang,tinggi,tidak,tinggi
2820,aman,rendah,tinggi,iya,rendah
2821,menghindar,tinggi,rendah,tidak,tinggi
2822,aman,rendah,tinggi,tidak,tinggi
2823,cemas,tinggi,tinggi,iya,rendah
2824,aman,sedang,tinggi,tidak,rendah
2825,aman,sedang,rendah,iya,rendah
2826,cemas,sedang,tinggi,tidak,tinggi
2827,aman,tinggi,tinggi,tidak,tinggi
2828,aman,rendah,tinggi,tidak,rendah
2829,aman,sedang,tinggi,iya,tinggi
2830,cemas,tinggi,tinggi,tidak,tinggi
2831,aman,tinggi,tinggi,iya,tinggi
2832,aman,sedang,rendah,iya,tinggi
2833,aman,tinggi,tinggi,tidak,rendah
2834,aman,sedang,rendah,tidak,tinggi
2835,aman,rendah,rendah,iya,tinggi
2836,aman,sedang,tinggi,tidak,rendah
2837,aman,sedang,rendah,tidak,rendah
2838,aman,sedang,tinggi,tidak,tinggi
2839,cemas,tinggi,tinggi,iya,tinggi
2840,cemas,sedang,tinggi,iya,tinggi
2841,menghindar,rendah,tinggi,tidak,tinggi
2842,aman,tinggi,rendah,tidak,tinggi
2843,menghindar,rendah,tinggi,iya,tinggi
2844,aman,tinggi,tinggi,tidak,rendah
2845,menghindar,tinggi,rendah,iya,rendah
2846,aman,tinggi,rendah,tidak,tinggi
2847,aman,tinggi,rendah,iya,tinggi
2848,aman,rendah,tinggi,iya,rendah
2849,aman,sedang,tinggi,tidak,rendah
2850,menghindar,rendah,rendah,tidak,rendah
2851,cemas,rendah,tinggi,tidak,tinggi
2852,menghindar,sedang,rendah,tidak,tinggi
2853,cemas,rendah,tinggi,tidak,rendah
2854,aman,tinggi,tinggi,iya,rendah
2855,aman,tinggi,rendah,tidak,rendah
2856,menghindar,sedang,tinggi,tidak,rendah
2857,cemas,sedang,tinggi,iya,tinggi
2858,cemas,sedang,tinggi,tidak,rendah
2859,aman,tinggi,rendah,tidak,tinggi
2860,cemas,sedang,rendah,iya,tinggi
2861,menghindar,rendah,rendah,iya,tinggi
2862,aman,sedang,tinggi,tidak,rendah
2863,aman,sedang,tinggi,tidak,rendah
2864,aman,tinggi,rendah,tidak,rendah
2865,cemas,rendah,tinggi,iya,tinggi
2866,aman,rendah,rendah,iya,tinggi
2867,aman,tinggi,rendah,iya,rendah
2868,aman,tinggi,tinggi,tidak,tinggi
2869,cemas,tinggi,rendah,tidak,rendah
2870,aman,sedang,rendah,iya,rendah
2871,aman,sedang,rendah,tidak,tinggi
2872,menghindar,sedang,tinggi,tidak,rendah
2873,menghindar,rendah,tinggi,tidak,tinggi
2874,aman,sedang,tinggi,iya,tinggi
2875,cemas,rendah,tinggi,tidak,tinggi
2876,cemas,sedang,tinggi,tidak,tinggi
2877,aman,tinggi,rendah,tidak,tinggi
2878,aman,sedang,tinggi,tidak,tinggi
2879,aman,tinggi,tinggi,iya,tinggi
2880,aman,rendah,tinggi,tidak,rendah
2881,aman,sedang,tinggi,tidak,tinggi
2882,menghindar,sedang,tinggi,tidak,tinggi
2883,aman,tinggi,rendah,tidak,tinggi
2884,cemas,sedang,tinggi,tidak,tinggi
2885,aman,tinggi,rendah,tidak,rendah
2886,cemas,rendah,tinggi,iya,rendah
2887,aman,tinggi,rendah,tidak,rendah
2888,cemas,rendah,rendah,tidak,tinggi
2889,cemas,tinggi,tinggi,tidak,tinggi
2890,cemas,sedang,rendah,tidak,tinggi
2891,aman,tinggi,tinggi,tidak,tinggi
2892,cemas,sedang,tinggi,iya,tinggi
2893,menghindar,rendah,tinggi,tidak,tinggi
2894,cemas,tinggi,rendah,tidak,tinggi
2895,aman,rendah,rendah,tidak,rendah
2896,cemas,rendah,rendah,tidak,tinggi
2897,aman,tinggi,tinggi,tidak,rendah
2898,menghindar,rendah,tinggi,iya,rendah
2899,cemas,rendah,tinggi,tidak,tinggi
2900,aman,sedang,tinggi,tidak,tinggi
2901,aman,tinggi,tinggi,iya,tinggi
2902,aman,rendah,tinggi,tidak,tinggi
2903,menghindar,sedang,rendah,tidak,tinggi
2904,aman,sedang,rendah,tidak,rendah
2905,aman,tinggi,rendah,tidak,tinggi
2906,menghindar,tinggi,rendah,tidak,tinggi
2907,aman,tinggi,tinggi,tidak,rendah
2908,aman,sedang,tinggi,tidak,tinggi
2909,cemas,sedang,tinggi,iya,rendah
2910,aman,rendah,tinggi,iya,rendah
2911,aman,sedang,tinggi,iya,rendah
2912,aman,tinggi,tinggi,iya,rendah
2913,cemas,sedang,rendah,tidak,tinggi
2914,menghindar,rendah,rendah,tidak,tinggi
2915,aman,sedang,rendah,tidak,tinggi
2916,aman,sedang,rendah,iya,tinggi
2917,aman,sedang,tinggi,tidak,tinggi
2918,menghindar,sedang,tinggi,tidak,rendah
2919,aman,sedang,rendah,iya,tinggi
2920,menghindar,rendah,tinggi,iya,rendah
2921,aman,tinggi,tinggi,iya,tinggi
2922,menghindar,sedang,rendah,tidak,tinggi
2923,cemas,rendah,rendah,tidak,tinggi
2924,cemas,sedang,tinggi,tidak,tinggi
2925,aman,tinggi,tinggi,tidak,tinggi
2926,cemas,tinggi,rendah,tidak,rendah
2927,aman,sedang,rendah,tidak,rendah
2928,aman,rendah,rendah,tidak,tinggi
2929,aman,rendah,rendah,tidak,tinggi
2930,menghindar,rendah,tinggi,iya,tinggi
2931,cemas,sedang,rendah,iya,tinggi
2932,cemas,sedang,rendah,tidak,tinggi
2933,cemas,sedang,rendah,tidak,tinggi
2934,aman,sedang,tinggi,tidak,tinggi
2935,menghindar,rendah,rendah,tidak,rendah
2936,cemas,rendah,rendah,iya,tinggi
2937,cemas,sedang,tinggi,iya,tinggi
2938,aman,rendah,tinggi,iya,tinggi
2939,menghindar,rendah,rendah,tidak,rendah
2940,menghindar,sedang,rendah,iya,tinggi
2941,cemas,tinggi,tinggi,tidak,tinggi
2942,aman,tinggi,tinggi,tidak,tinggi
2943,cemas,tinggi,rendah,tidak,tinggi
2944,cemas,sedang,rendah,iya,tinggi
2945,aman,sedang,rendah,tidak,tinggi
2946,aman,rendah,tinggi,tidak,rendah
2947,aman,tinggi,tinggi,tidak,rendah
2948,cemas,rendah,tinggi,tidak,rendah
2949,aman,rendah,tinggi,tidak,tinggi
2950,aman,rendah,tinggi,tidak,tinggi
